code,population,area,density
E05008737,4998,209.99,23.8
E05008738,5196,152.07,34.2
E05008739,6410,222.29,28.8
E05008740,4756,118.88,40
E05008741,5763,134.5,42.8
E05008742,4941,178.78,27.6
E05008743,5791,256.86,22.5
E05008744,5406,140.72,38.4
E05008745,6518,177.54,36.7
E05008746,6378,185.43,34.4
E05008747,5342,117.06,45.6
E05008748,6816,321.13,21.2
E05008749,6232,154.74,40.3
E05008750,5073,190.04,26.7
E05001882,3058,245.76,12.4
E05001883,3635,105.01,34.6
E05001884,6923,152.84,45.3
E05001885,3223,3691.8,0.9
E05001886,3091,142.37,21.7
E05001887,5404,474.71,11.4
E05001888,9584,363.06,26.4
E05001889,6883,326.12,21.1
E05001890,2442,93.11,26.2
E05001891,3322,4705,0.7
E05001892,3121,135.4,23.1
E05001893,2874,6866.85,0.4
E05001894,11565,722.52,16
E05001895,3298,94.78,34.8
E05001896,4292,451.2,9.5
E05001897,2582,575.5,4.5
E05001898,9545,479.37,19.9
E05001899,5227,379.44,13.8
E05001900,5329,266.41,20
E05001901,6106,263.06,23.2
E05001902,6557,889.86,7.4
E05001903,2826,77.2,36.6
E05001904,3177,142.2,22.3
E05001905,2635,115.88,22.7
E05001906,2898,78.1,37.1
E05001907,2526,59.77,42.3
E05001908,6325,427.84,14.8
E05001909,6084,184.59,33
E05001910,3239,94.04,34.4
E05001911,9381,632.3,14.8
E05001912,6898,142.97,48.2
E05001913,5912,5392.18,1.1
E05001914,6679,260.08,25.7
E05006902,6538,528.12,12.4
E05006903,7063,201.48,35.1
E05006904,7286,147.89,49.3
E05006905,7673,327.55,23.4
E05006906,6996,246.77,28.4
E05006907,6777,1683.23,4
E05006908,4655,182.58,25.5
E05006909,7628,173.15,44.1
E05006910,6457,216.41,29.8
E05006911,4985,238.16,20.9
E05006912,7058,1023.25,6.9
E05006913,5300,270.54,19.6
E05006914,7479,1515.92,4.9
E05006915,4977,929.46,5.4
E05006916,6590,203.58,32.4
E05006917,2865,7129.03,0.4
E05006918,6809,144.76,47
E05006919,2638,5881.22,0.4
E05006920,7231,966.38,7.5
E05006921,5385,201.55,26.7
E05006922,3521,547.58,6.4
E05006923,2920,1328.44,2.2
E05006924,3389,4077.27,0.8
E05006925,6202,192.3,32.3
E05006926,6198,447.12,13.9
E05006927,8751,181.13,48.3
E05006928,5593,4542.2,1.2
E05006929,3267,654.7,5
E05006930,7061,304.22,23.2
E05006931,7977,183.37,43.5
E05006932,7849,375.18,20.9
E05006933,6891,967.04,7.1
E05006934,5897,2427.26,2.4
E05006935,2052,3975.47,0.5
E05006936,8466,236.01,35.9
E05006937,2621,3934.06,0.7
E05006938,3421,69.42,49.3
E05006939,5947,2480.37,2.4
E05006940,5335,772.67,6.9
E05006941,4844,164.3,29.5
E05006942,3054,74.62,40.9
E05006943,2332,4308.63,0.5
E05006944,3053,72.48,42.1
E05006945,3780,125.53,30.1
E05006946,5182,172.72,30
E05006947,3885,598.71,6.5
E05006948,1799,2859.9,0.6
E05006949,5037,119.98,42
E05006950,4811,676.13,7.1
E05006951,3412,902.72,3.8
E05006952,4003,627.75,6.4
E05006953,1679,3209.9,0.5
E05006954,7098,375.02,18.9
E05006955,2920,603.55,4.8
E05006956,1823,2456.9,0.7
E05006957,3586,6162.13,0.6
E05006958,6409,429.17,14.9
E05006959,3326,2246.68,1.5
E05006960,1546,886.71,1.7
E05006961,5051,188.08,26.9
E05006962,3857,71.23,54.1
E05006963,3464,2474.41,1.4
E05006964,5927,1570.4,3.8
E05006965,6403,455.12,14.1
E05006966,5641,238.84,23.6
E05006967,7285,386.97,18.8
E05006968,4270,189.75,22.5
E05006969,5887,212.07,27.8
E05006970,3764,2454.47,1.5
E05006971,4694,271.86,17.3
E05006972,4129,861.74,4.8
E05006973,6827,222.33,30.7
E05006974,4313,163.62,26.4
E05006975,6948,9078.03,0.8
E05006976,4222,2163.42,2
E05006977,6236,148.9,41.9
E05006978,3406,556.9,6.1
E05006979,4106,69.03,59.5
E05006980,4007,214.49,18.7
E05006981,5602,177.35,31.6
E05006982,3617,291.2,12.4
E05006983,3875,511.05,7.6
E05006984,6144,326.24,18.8
E05006985,5063,144.33,35.1
E05006986,5659,235.74,24
E05006987,5846,151.9,38.5
E05006988,4330,533.67,8.1
E05006989,6573,3995.97,1.6
E05006990,4285,1125.56,3.8
E05006991,3837,103.29,37.1
E05006992,4050,498.14,8.1
E05006993,4115,767.56,5.4
E05006994,4957,1463.77,3.4
E05006995,5741,1123.55,5.1
E05006996,4917,309.93,15.9
E05006997,6143,247.36,24.8
E05006998,2033,1688.01,1.2
E05006999,5137,1461.51,3.5
E05007000,7225,4196.45,1.7
E05007001,2246,1759.01,1.3
E05007002,3795,3987.84,1
E05007003,4505,1444.05,3.1
E05007004,2049,1895.12,1.1
E05007005,1990,1514.1,1.3
E05007006,2279,59.89,38.1
E05007007,6417,121.12,53
E05007008,2225,4479.5,0.5
E05007009,4127,6029.5,0.7
E05007010,6566,1487.84,4.4
E05007011,3847,240.36,16
E05007012,4742,198.42,23.9
E05007013,4170,3815.46,1.1
E05007014,4477,139.59,32.1
E05007015,1870,3851.97,0.5
E05007016,2275,4700.58,0.5
E05007017,4434,228.95,19.4
E05007018,4733,87.64,54
E05007019,6657,12451.05,0.5
E05007020,5182,294.98,17.6
E05007021,5931,1490.57,4
E05007022,6395,7840.79,0.8
E05007023,6445,3595.3,1.8
E05007024,6591,128.8,51.2
E05007025,6775,161.29,42
E05007026,7256,207.93,34.9
E05007027,6308,172.94,36.5
E05007028,5142,3879.3,1.3
E05007029,1954,5389.14,0.4
E05007030,4587,234.29,19.6
E05007031,4540,347.75,13.1
E05007032,4990,198.64,25.1
E05007033,3476,5715.91,0.6
E05007034,5575,338.48,16.5
E05007035,4453,3644.04,1.2
E05007036,4409,309.24,14.3
E05007037,5820,352.14,16.5
E05007038,6424,240.49,26.7
E05007039,1377,1793.43,0.8
E05007040,1591,1255.58,1.3
E05007041,6378,144.06,44.3
E05007042,1640,327.2,5
E05007043,4963,1175.53,4.2
E05007044,1641,521.58,3.1
E05007045,5270,519.05,10.2
E05007046,4881,1265.44,3.9
E05007047,1720,2302.41,0.7
E05007048,3253,217.86,14.9
E05007049,3560,643.26,5.5
E05007050,3617,832.2,4.3
E05007051,4988,1007.05,5
E05007052,5729,3771.93,1.5
E05007053,5444,3526.61,1.5
E05007054,3142,3187.71,1
E05007055,1553,9105.66,0.2
E05007056,5095,539.34,9.4
E05007057,1840,6581.08,0.3
E05007058,1809,4337.21,0.4
E05007059,1798,3784.3,0.5
E05007060,4981,462.76,10.8
E05007061,5409,403.73,13.4
E05007062,5731,548.44,10.4
E05007063,4647,327.32,14.2
E05007064,1848,8572.38,0.2
E05007065,3201,431.59,7.4
E05007066,7919,470.63,16.8
E05007067,7664,191.76,40
E05007068,7554,157.87,47.8
E05007069,7333,521.02,14.1
E05007070,8019,153.39,52.3
E05007071,6620,258.15,25.6
E05007072,7109,476.37,14.9
E05007073,7862,199.58,39.4
E05007074,7375,293.93,25.1
E05007075,9358,361.92,25.9
E05007457,5471,2680.67,2
E05007458,3945,107.98,36.5
E05007459,3408,260.29,13.1
E05007460,3650,871.12,4.2
E05007461,3991,2903.63,1.4
E05007462,3233,646.7,5
E05007463,3248,832.36,3.9
E05007464,3195,4657.27,0.7
E05007465,3215,870.34,3.7
E05007466,3338,7033.66,0.5
E05007467,3738,923.31,4
E05007468,3922,2062.17,1.9
E05007469,3730,338,11
E05007470,3504,3139.16,1.1
E05007471,3517,538.41,6.5
E05007472,3465,309.64,11.2
E05007473,3444,251.98,13.7
E05007474,8718,198.98,43.8
E05007475,6736,1193.88,5.6
E05007476,7676,194.08,39.6
E05007477,7452,178.15,41.8
E05007478,6666,158.2,42.1
E05007479,6146,1370.47,4.5
E05007480,7321,285.09,25.7
E05007481,8006,558.51,14.3
E05007482,8233,457.45,18
E05007483,7473,339.65,22
E05007484,6878,202.94,33.9
E05007485,8043,321.37,25
E05007486,6943,453.39,15.3
E05007487,7041,448.91,15.7
E05007488,7256,611.77,11.9
E05007489,7787,370.19,21
E05007490,6877,552.11,12.5
E05007491,7726,229.83,33.6
E05007492,2920,3501.54,0.8
E05007493,6937,189.55,36.6
E05007494,5011,162.45,30.8
E05007495,6205,518.93,12
E05007496,4840,250.67,19.3
E05007497,5865,539.69,10.9
E05007498,5951,5025.56,1.2
E05007499,5872,2399.31,2.4
E05007500,5915,184.03,32.1
E05007501,3776,7380.11,0.5
E05007502,5276,349.49,15.1
E05007503,3598,2048.14,1.8
E05007504,1908,5879.27,0.3
E05007505,7760,304.83,25.5
E05007506,6754,358.03,18.9
E05007507,5790,144.59,40
E05007508,3748,223.71,16.8
E05007509,1813,919.7,2
E05007510,2410,4501.98,0.5
E05008585,6083,2090.78,2.9
E05007512,1886,3327.53,0.6
E05007944,2228,3234.37,0.7
E05008586,7051,3521.27,2
E05007515,2143,6409.37,0.3
E05007945,2412,4514.75,0.5
E05007517,2274,2461.37,0.9
E05008587,2402,3804.53,0.6
E05007519,2485,7620.75,0.3
E05007520,4625,4058.51,1.1
E05007947,4382,2694.05,1.6
E05008588,4320,4218.14,1
E05007949,2068,1423.89,1.5
E05007524,2116,5393.93,0.4
E05007525,2332,2694.84,0.9
E05007526,2648,3698.57,0.7
E05007527,1858,3714.05,0.5
E05007528,5038,492.95,10.2
E05008589,2198,4523.94,0.5
E05007530,6567,1261.89,5.2
E05007531,2491,3057.28,0.8
E05007532,7487,1683.06,4.4
E05008590,7963,594.53,13.4
E05007534,7636,355.45,21.5
E05007535,4359,123.19,35.4
E05007536,5879,861.63,6.8
E05007951,3821,4424.04,0.9
E05008591,2308,4310.11,0.5
E05008592,2287,5376.87,0.4
E05008593,2172,2523.15,0.9
E05008594,6966,3317.84,2.1
E05007542,7565,1801.04,4.2
E05007543,2558,1445.14,1.8
E05007544,9931,190.01,52.3
E05007545,6171,3754.58,1.6
E05007546,6266,377.22,16.6
E05007547,5624,95.89,58.7
E05007548,5690,2967.99,1.9
E05007549,2954,4163.02,0.7
E05007550,2510,3890.59,0.6
E05007551,8345,196.14,42.5
E05007552,9166,251.57,36.4
E05007553,8388,506.41,16.6
E05007554,2442,2292.99,1.1
E05007555,7463,496.47,15
E05007556,3496,3149.5,1.1
E05007557,8318,394.35,21.1
E05007558,10492,855.42,12.3
E05007559,11304,796.6,14.2
E05007560,8806,456.55,19.3
E05007561,10159,206.82,49.1
E05001178,28378,458.21,61.9
E05001179,32286,477.8,67.6
E05001180,24967,848.2,29.4
E05001181,26536,569.88,46.6
E05001182,33937,422.06,80.4
E05001183,25938,650.46,39.9
E05001184,25708,557.35,46.1
E05001185,24426,866.76,28.2
E05001186,22828,430.78,53
E05001187,26429,509.56,51.9
E05001188,27749,711.27,39
E05001189,23001,536.42,42.9
E05001190,28026,581.72,48.2
E05001191,24380,634.99,38.4
E05001192,25334,429.74,59
E05001193,30133,569.44,52.9
E05001194,25410,701.12,36.2
E05001195,31074,347.92,89.3
E05001196,25669,583.05,44
E05001197,33957,1054.74,32.2
E05001198,25707,551.37,46.6
E05001199,24615,608.36,40.5
E05001200,23652,796.78,29.7
E05001201,24174,534.79,45.2
E05001202,25885,446.28,58
E05001203,26794,652,41.1
E05001204,21817,602.88,36.2
E05001205,30317,483.4,62.7
E05001206,30786,716,43
E05001207,32415,406.42,79.8
E05001208,31391,452.94,69.3
E05001209,25757,469.86,54.8
E05001210,24319,466.24,52.2
E05001211,24025,1438.97,16.7
E05001212,22455,2214.25,10.1
E05001213,25267,1480.47,17.1
E05001214,23360,641.28,36.4
E05001215,25297,869.77,29.1
E05001216,32921,407.83,80.7
E05001217,25925,597.46,43.4
E05001218,15746,2148.41,7.3
E05001219,16691,429.75,38.8
E05001220,15860,620.6,25.6
E05001221,15390,534.4,28.8
E05001222,19943,385.76,51.7
E05001223,18297,688.85,26.6
E05001224,17089,349.91,48.8
E05001225,18538,545.59,34
E05001226,18542,379.26,48.9
E05001227,18879,291.73,64.7
E05001228,24119,381.11,63.3
E05001229,16779,301.4,55.7
E05001230,18373,301.25,61
E05001231,14980,596.88,25.1
E05001232,18537,705.59,26.3
E05001233,15903,322.23,49.4
E05001234,16476,419.48,39.3
E05001235,16818,462.22,36.4
E05001236,13393,321.22,41.7
E05001237,13484,394.46,34.2
E05001238,13935,459.26,30.3
E05001239,12923,454.34,28.4
E05001240,13739,419.45,32.8
E05001241,12357,323.55,38.2
E05001242,13440,410.38,32.8
E05001243,12992,410.26,31.7
E05001244,12173,342.18,35.6
E05001245,12159,695.89,17.5
E05001246,11862,475.92,24.9
E05001247,12561,512.17,24.5
E05001248,12630,331.15,38.1
E05001249,12346,326.68,37.8
E05001250,15017,529.77,28.3
E05001251,11841,569.31,20.8
E05001252,12471,464.18,26.9
E05001253,13441,315.8,42.6
E05001254,14213,357.13,39.8
E05001255,14394,358.91,40.1
E05001256,12087,375.95,32.2
E05001257,13793,381.06,36.2
E05001258,13092,274.61,47.7
E05001259,12582,292.03,43.1
E05001260,11752,211.28,55.6
E05001261,12292,259.94,47.3
E05001262,12151,231.47,52.5
E05001263,11964,522.09,22.9
E05001264,13565,403.38,33.6
E05001265,12625,298.81,42.3
E05001266,12597,345.71,36.4
E05001267,12962,324.85,39.9
E05001268,11769,411.92,28.6
E05001269,14227,308.6,46.1
E05001270,12969,289.57,44.8
E05001271,11558,276.29,41.8
E05001272,11915,266.97,44.6
E05001273,13606,620.58,21.9
E05001274,12981,277.73,46.7
E05001275,11784,406.55,29
E05001276,14226,436.97,32.6
E05001277,14146,222.28,63.6
E05001278,15042,320.52,46.9
E05001279,12834,340.96,37.6
E05001280,12616,290.79,43.4
E05001281,12682,352.37,36
E05001282,12510,485.24,25.8
E05001283,13290,651.86,20.4
E05001284,12456,3887.27,3.2
E05001285,12997,1345.44,9.7
E05001286,11217,320.94,35
E05001287,12453,267.74,46.5
E05001288,11140,1443.27,7.7
E05001289,12067,497.85,24.2
E05001290,12775,285.45,44.8
E05001291,10678,1676.88,6.4
E05001292,13574,328.79,41.3
E05001293,11686,5093.39,2.3
E05001294,12167,384.34,31.7
E05001295,13532,692.44,19.5
E05001296,11667,260.52,44.8
E05001297,12079,387.29,31.2
E05001298,11943,274.57,43.5
E05001299,11788,460.48,25.6
E05001300,12455,222.12,56.1
E05001301,13781,1310.33,10.5
E05001302,13207,783.36,16.9
E05001303,13479,417.73,32.3
E05001304,14775,417.39,35.4
E05001305,13773,412.05,33.4
E05001306,12155,383.23,31.7
E05001307,13246,357.2,37.1
E05001308,12676,724.12,17.5
E05001309,14342,355.48,40.3
E05001310,13006,462.09,28.1
E05001311,16532,367.61,45
E05001312,11505,423.43,27.2
E05001313,11010,758.48,14.5
E05001314,15014,360.43,41.7
E05001315,11871,578.21,20.5
E05001316,15088,605.26,24.9
E05001317,11449,380.48,30.1
E05001318,13934,583.22,23.9
E05001319,12697,234.73,54.1
E05001320,15783,480.66,32.8
E05001321,13363,474.17,28.2
E05001322,12213,264.68,46.1
E05001323,12022,341.5,35.2
E05001324,11936,483.08,24.7
E05001325,14983,342.64,43.7
E05001326,12497,393.55,31.8
E05001327,13482,367.99,36.6
E05001328,12410,276.26,44.9
E05001329,12284,224.51,54.7
E05001330,13965,374.85,37.3
E05001331,12189,245.92,49.6
E05001332,12797,340.92,37.5
E05001333,12294,351.15,35
E05001334,12718,308.3,41.3
E05001335,12645,357.45,35.4
E05001336,12243,311.2,39.3
E05001337,11911,452.43,26.3
E05001338,10872,411.26,26.4
E05001339,11235,226.51,49.6
E05001340,11411,395.58,28.8
E05007823,6564,3870.45,1.7
E05007824,2078,216.92,9.6
E05007825,4470,198.75,22.5
E05007826,6545,152.98,42.8
E05007827,4940,776.91,6.4
E05007828,4283,2207.49,1.9
E05007829,4851,775.93,6.3
E05007830,4801,1040.44,4.6
E05007831,4303,401.5,10.7
E05007832,2332,564.24,4.1
E05007833,4204,378.9,11.1
E05007834,5013,248.26,20.2
E05007835,4975,295.06,16.9
E05007836,4891,174.12,28.1
E05007837,5413,119.7,45.2
E05007838,2396,43.65,54.9
E05007839,2094,964.14,2.2
E05007840,3394,3506.63,1
E05007841,2237,1907.38,1.2
E05007842,4413,287.61,15.3
E05007843,4840,198.31,24.4
E05007844,2165,2615.61,0.8
E05007845,2435,751.93,3.2
E05007846,3507,4701.02,0.7
E05007847,2104,3145.21,0.7
E05007848,3422,2709.03,1.3
E05007849,6131,440.44,13.9
E05007850,3957,418.84,9.4
E05007851,1849,1641.97,1.1
E05007852,3912,3127.8,1.3
E05007853,2172,4218.7,0.5
E05007854,6155,439.41,14
E05007855,2115,6144.26,0.3
E05007856,1752,3355.58,0.5
E05007857,2063,2783.66,0.7
E05007858,6425,260.78,24.6
E05007859,3691,3407.1,1.1
E05007860,4077,254.5,16
E05007861,1779,1864.4,1
E05007862,1918,5474.96,0.4
E05007863,3777,5475.34,0.7
E05007864,4221,3091.2,1.4
E05007865,3196,1031.85,3.1
E05007866,4266,457.08,9.3
E05007867,2142,3264,0.7
E05007868,5989,396.43,15.1
E05007869,6052,2409.73,2.5
E05007870,8282,251.24,33
E05007871,6458,246.49,26.2
E05007872,8132,228.11,35.6
E05007873,5878,149.82,39.2
E05007874,8915,310.29,28.7
E05007875,8774,283.17,31
E05007876,5688,214.28,26.5
E05007877,6085,284.83,21.4
E05007878,5530,344.22,16.1
E05007879,8431,306.37,27.5
E05007880,6034,102.3,59
E05007881,5307,190.12,27.9
E05007882,7890,430.88,18.3
E05007883,9985,320.58,31.1
E05007884,8175,453.14,18
E05007885,5291,94.77,55.8
E05007886,8146,273.3,29.8
E05007887,5800,117.09,49.5
E05007888,5912,163.72,36.1
E05007889,8420,175.72,47.9
E05007890,5851,191.92,30.5
E05007891,5039,149.4,33.7
E05007892,5762,185.9,31
E05007893,5517,249.7,22.1
E05007894,5639,229.37,24.6
E05007895,2748,760.46,3.6
E05007896,5349,312.4,17.1
E05007897,2778,3485.09,0.8
E05007898,2504,1471.38,1.7
E05007899,2565,1186.75,2.2
E05007900,4581,2995.38,1.5
E05007901,2452,2339.56,1
E05007902,2416,2825.29,0.9
E05007903,2637,65.43,40.3
E05007904,5430,224.1,24.2
E05007905,5161,185.95,27.8
E05007906,4892,122.34,40
E05007907,5384,238.75,22.6
E05007908,2705,3430.33,0.8
E05007909,2456,3584.35,0.7
E05007910,5004,327.18,15.3
E05007911,5357,262.48,20.4
E05007912,2724,2953.3,0.9
E05007913,2538,494.98,5.1
E05007914,2714,1838.39,1.5
E05007915,2610,1604.4,1.6
E05007916,2461,2786.75,0.9
E05007917,5463,9439.2,0.6
E05007918,5180,204.28,25.4
E05007919,5437,5061.29,1.1
E05007920,2950,1168.05,2.5
E05007921,2360,3183.72,0.7
E05007922,7065,1142.25,6.2
E05007923,2951,2521.03,1.2
E05007924,2297,3193.48,0.7
E05007925,3167,1633.71,1.9
E05007926,2608,5312.07,0.5
E05007927,6579,306.2,21.5
E05007928,5791,285.38,20.3
E05007929,6396,3215.66,2
E05007930,4198,5271.43,0.8
E05007931,7933,224.65,35.3
E05007932,2563,801.78,3.2
E05007933,6790,184.59,36.8
E05007934,7998,221.12,36.2
E05007935,6445,188.34,34.2
E05007936,6879,485.84,14.2
E05007937,7622,531.69,14.3
E05007938,6707,275.4,24.4
E05007939,5164,299.88,17.2
E05007940,2443,3613.62,0.7
E05007941,7482,200.33,37.3
E05007942,2087,1374.57,1.5
E05007943,4898,2060.18,2.4
E05008751,8153,226.44,36
E05008752,6591,1001.04,6.6
E05008753,7113,141.94,50.1
E05008754,9681,225.66,42.9
E05008755,4560,839.34,5.4
E05008756,7209,203.42,35.4
E05008757,3239,908.21,3.6
E05008758,3892,1252.46,3.1
E05008759,8662,408.57,21.2
E05008760,7576,5337.5,1.4
E05008761,8248,237.33,34.8
E05008762,4163,5480.4,0.8
E05008763,7136,137.73,51.8
E05008764,3734,106.65,35
E05008765,4325,4286.03,1
E05008766,4099,112.37,36.5
E05008767,4361,564.72,7.7
E05008768,9035,405.21,22.3
E05008769,7784,389.57,20
E05008770,3757,1827.54,2.1
E05008771,7198,220.9,32.6
E05008772,8552,183.51,46.6
E05008773,3379,8017.08,0.4
E05008774,4040,3567.19,1.1
E05008775,3270,1264.36,2.6
E05008776,4156,984.35,4.2
E05008777,3566,9311.68,0.4
E05008778,11898,2616.32,4.5
E05008779,14572,3187.49,4.6
E05008780,4605,5402.32,0.9
E05008781,4992,1062.66,4.7
E05008782,7207,502.45,14.3
E05008783,9344,1381.25,6.8
E05008784,8929,5750.04,1.6
E05008785,12341,6980.34,1.8
E05008786,4817,121.03,39.8
E05008787,7713,253.52,30.4
E05008788,5193,122.92,42.2
E05008789,9079,188.24,48.2
E05008790,9451,231.34,40.9
E05008791,4048,2182.75,1.9
E05008792,13234,1423.06,9.3
E05008793,3975,3993.53,1
E05008794,2713,2440.38,1.1
E05008795,7859,824.22,9.5
E05008796,14234,547.86,26
E05008797,11450,512.94,22.3
E05008798,11785,626.24,18.8
E05008799,4410,5991.34,0.7
E05008800,4980,140.23,35.5
E05008801,7789,7438.67,1
E05008802,12603,2251.07,5.6
E05008803,9325,2021.43,4.6
E05008804,4228,3564.66,1.2
E05008805,12723,2024.33,6.3
E05008806,4444,286.26,15.5
E05008807,9740,5150.81,1.9
E05008808,4700,2346.75,2
E05002193,7736,166.49,46.5
E05002194,16118,147.16,109.5
E05002195,7207,183.1,39.4
E05002196,13470,246.87,54.6
E05002197,7070,191.06,37
E05002198,16393,241.05,68
E05002199,11996,338.68,35.4
E05002200,9046,154.92,58.4
E05002201,7629,186,41
E05002202,11998,209.63,57.2
E05002203,12519,222.76,56.2
E05002204,7904,148.28,53.3
E05002205,8153,124.01,65.7
E05002206,11623,196.7,59.1
E05002207,14382,186.13,77.3
E05002208,13987,288.53,48.5
E05002209,7021,313.85,22.4
E05002210,7949,205.58,38.7
E05002211,11000,584.53,18.8
E05002169,2876,4513.68,0.6
E05002170,9374,310.67,30.2
E05002171,3071,101.67,30.2
E05002172,12013,256.75,46.8
E05002173,9620,226.49,42.5
E05002174,11021,856.87,12.9
E05002175,6138,9535.52,0.6
E05002176,11416,262.7,43.5
E05002177,7233,6348.59,1.1
E05002178,2845,4010.53,0.7
E05002179,6101,122.16,49.9
E05002180,2684,1896.96,1.4
E05002181,10159,455.34,22.3
E05002182,8305,668.69,12.4
E05002183,13660,1535.05,8.9
E05002184,10418,203.12,51.3
E05002185,8550,321.07,26.6
E05002186,7990,197.7,40.4
E05002187,8808,1032.17,8.5
E05002188,3076,122.77,25.1
E05002189,5649,169.36,33.4
E05002190,7719,331.98,23.3
E05002191,6443,268.14,24
E05002192,8462,589.84,14.3
E05002212,9219,263.71,35
E05002213,10475,226.48,46.3
E05002214,10045,162.05,62
E05002215,9364,223.87,41.8
E05002216,11130,124.65,89.3
E05002217,10083,151.29,66.6
E05002218,11063,164.05,67.4
E05002219,9971,248.45,40.1
E05002220,9726,294.08,33.1
E05002221,11213,351.32,31.9
E05002222,11159,380.67,29.3
E05002223,9710,465.32,20.9
E05002224,9215,274.5,33.6
E05002225,11004,160.83,68.4
E05002226,10847,91.71,118.3
E05002227,9154,305.87,29.9
E05002228,10280,286.75,35.9
E05002229,8912,1003.01,8.9
E05002230,9780,627.84,15.6
E05002231,9865,364.1,27.1
E05002232,8071,233.63,34.5
E05002233,5478,2040.96,2.7
E05002234,6364,1725.46,3.7
E05002235,11695,236.03,49.5
E05002236,9150,180.1,50.8
E05002237,5770,216.2,26.7
E05002238,5955,162.6,36.6
E05002239,9680,1152.33,8.4
E05002240,6115,4725.69,1.3
E05002241,7384,139.93,52.8
E05002242,8607,156.89,54.9
E05002243,6379,682.76,9.3
E05002244,6460,289.48,22.3
E05002245,8507,212.98,39.9
E05002246,6878,743.29,9.3
E05002247,6177,386.26,16
E05002248,10478,1058.06,9.9
E05002702,9907,394.6,25.1
E05002703,9070,149.38,60.7
E05002704,9785,341.05,28.7
E05002705,8780,368.14,23.8
E05002706,9386,193.04,48.6
E05002707,9405,261.39,36
E05002708,9142,157.07,58.2
E05002709,7150,169.37,42.2
E05002710,7867,444.59,17.7
E05002711,8333,105.41,79.1
E05002712,9127,451.89,20.2
E05002713,9252,148.81,62.2
E05002714,8034,732.64,11
E05002715,8629,152.56,56.6
E05002716,4014,4333.63,0.9
E05002717,6309,2562.99,2.5
E05002718,4102,3569.38,1.1
